Observation period,Clear sky GHI
2023-06-21T10:52:00.0/2023-06-21T10:53:00.0,966.9899999999999
2023-06-21T10:53:00.0/2023-06-21T10:54:00.0,966.5939999999999
2023-06-21T10:54:00.0/2023-06-21T10:55:00.0,966.1740000000001
2023-06-21T10:55:00.0/2023-06-21T10:56:00.0,965.748
2023-06-21T10:56:00.0/2023-06-21T10:57:00.0,965.298
2023-06-21T10:57:00.0/2023-06-21T10:58:00.0,964.836
2023-06-21T10:58:00.0/2023-06-21T10:59:00.0,964.3620000000001
2023-06-21T10:59:00.0/2023-06-21T11:00:00.0,963.8639999999999
2023-06-21T11:00:00.0/2023-06-21T11:01:00.0,963.354
2023-06-21T11:01:00.0/2023-06-21T11:02:00.0,962.826
2023-06-21T11:02:00.0/2023-06-21T11:03:00.0,962.2860000000001
2023-06-21T11:03:00.0/2023-06-21T11:04:00.0,961.722
2023-06-21T11:04:00.0/2023-06-21T11:05:00.0,961.152
2023-06-21T11:05:00.0/2023-06-21T11:06:00.0,960.558
2023-06-21T11:06:00.0/2023-06-21T11:07:00.0,959.952
2023-06-21T11:07:00.0/2023-06-21T11:08:00.0,959.328
2023-06-21T11:08:00.0/2023-06-21T11:09:00.0,958.692
2023-06-21T11:09:00.0/2023-06-21T11:10:00.0,958.038
2023-06-21T11:10:00.0/2023-06-21T11:11:00.0,957.366
2023-06-21T11:11:00.0/2023-06-21T11:12:00.0,956.6759999999999
2023-06-21T11:12:00.0/2023-06-21T11:13:00.0,955.974
2023-06-21T11:13:00.0/2023-06-21T11:14:00.0,955.254
2023-06-21T11:14:00.0/2023-06-21T11:15:00.0,954.5219999999999
2023-06-21T11:15:00.0/2023-06-21T11:16:00.0,953.772
2023-06-21T11:16:00.0/2023-06-21T11:17:00.0,953.004
2023-06-21T11:17:00.0/2023-06-21T11:18:00.0,952.224
2023-06-21T11:18:00.0/2023-06-21T11:19:00.0,951.426
2023-06-21T11:19:00.0/2023-06-21T11:20:00.0,950.61
2023-06-21T11:20:00.0/2023-06-21T11:21:00.0,949.788
2023-06-21T11:21:00.0/2023-06-21T11:22:00.0,948.942
2023-06-21T11:22:00.0/2023-06-21T11:23:00.0,948.078
2023-06-21T11:23:00.0/2023-06-21T11:24:00.0,947.202
2023-06-21T11:24:00.0/2023-06-21T11:25:00.0,946.308
2023-06-21T11:25:00.0/2023-06-21T11:26:00.0,945.402
2023-06-21T11:26:00.0/2023-06-21T11:27:00.0,944.4780000000001
2023-06-21T11:27:00.0/2023-06-21T11:28:00.0,943.542
2023-06-21T11:28:00.0/2023-06-21T11:29:00.0,942.588
2023-06-21T11:29:00.0/2023-06-21T11:30:00.0,941.616
2023-06-21T11:30:00.0/2023-06-21T11:31:00.0,940.626
2023-06-21T11:31:00.0/2023-06-21T11:32:00.0,939.63
2023-06-21T11:32:00.0/2023-06-21T11:33:00.0,938.61
2023-06-21T11:33:00.0/2023-06-21T11:34:00.0,937.578
2023-06-21T11:34:00.0/2023-06-21T11:35:00.0,936.528
2023-06-21T11:35:00.0/2023-06-21T11:36:00.0,935.466
2023-06-21T11:36:00.0/2023-06-21T11:37:00.0,934.386
2023-06-21T11:37:00.0/2023-06-21T11:38:00.0,933.294
2023-06-21T11:38:00.0/2023-06-21T11:39:00.0,932.184
2023-06-21T11:39:00.0/2023-06-21T11:40:00.0,931.062
2023-06-21T11:40:00.0/2023-06-21T11:41:00.0,929.922
2023-06-21T11:41:00.0/2023-06-21T11:42:00.0,928.764
2023-06-21T11:42:00.0/2023-06-21T11:43:00.0,927.5939999999999
2023-06-21T11:43:00.0/2023-06-21T11:44:00.0,926.406
2023-06-21T11:44:00.0/2023-06-21T11:45:00.0,925.206
2023-06-21T11:45:00.0/2023-06-21T11:46:00.0,923.988
2023-06-21T11:46:00.0/2023-06-21T11:47:00.0,922.758
2023-06-21T11:47:00.0/2023-06-21T11:48:00.0,921.51
2023-06-21T11:48:00.0/2023-06-21T11:49:00.0,920.25
2023-06-21T11:49:00.0/2023-06-21T11:50:00.0,918.972
2023-06-21T11:50:00.0/2023-06-21T11:51:00.0,917.682
2023-06-21T11:51:00.0/2023-06-21T11:52:00.0,916.374
2023-06-21T11:52:00.0/2023-06-21T11:53:00.0,915.048
2023-06-21T11:53:00.0/2023-06-21T11:54:00.0,913.716
2023-06-21T11:54:00.0/2023-06-21T11:55:00.0,912.366
2023-06-21T11:55:00.0/2023-06-21T11:56:00.0,910.9979999999999
2023-06-21T11:56:00.0/2023-06-21T11:57:00.0,909.612
2023-06-21T11:57:00.0/2023-06-21T11:58:00.0,908.22
2023-06-21T11:58:00.0/2023-06-21T11:59:00.0,906.804
2023-06-21T11:59:00.0/2023-06-21T12:00:00.0,905.3820000000001
2023-06-21T12:00:00.0/2023-06-21T12:01:00.0,903.99
2023-06-21T12:01:00.0/2023-06-21T12:02:00.0,902.646
2023-06-21T12:02:00.0/2023-06-21T12:03:00.0,901.284
2023-06-21T12:03:00.0/2023-06-21T12:04:00.0,899.91
2023-06-21T12:04:00.0/2023-06-21T12:05:00.0,898.518
2023-06-21T12:05:00.0/2023-06-21T12:06:00.0,897.114
2023-06-21T12:06:00.0/2023-06-21T12:07:00.0,895.692
2023-06-21T12:07:00.0/2023-06-21T12:08:00.0,894.2579999999999
2023-06-21T12:08:00.0/2023-06-21T12:09:00.0,892.806
2023-06-21T12:09:00.0/2023-06-21T12:10:00.0,891.342
2023-06-21T12:10:00.0/2023-06-21T12:11:00.0,889.866
2023-06-21T12:11:00.0/2023-06-21T12:12:00.0,888.378
2023-06-21T12:12:00.0/2023-06-21T12:13:00.0,886.866
2023-06-21T12:13:00.0/2023-06-21T12:14:00.0,885.3480000000001
2023-06-21T12:14:00.0/2023-06-21T12:15:00.0,883.812
2023-06-21T12:15:00.0/2023-06-21T12:16:00.0,882.264
2023-06-21T12:16:00.0/2023-06-21T12:17:00.0,880.704
2023-06-21T12:17:00.0/2023-06-21T12:18:00.0,879.1260000000001
2023-06-21T12:18:00.0/2023-06-21T12:19:00.0,877.5360000000001
2023-06-21T12:19:00.0/2023-06-21T12:20:00.0,875.928
2023-06-21T12:20:00.0/2023-06-21T12:21:00.0,874.314
2023-06-21T12:21:00.0/2023-06-21T12:22:00.0,872.676
2023-06-21T12:22:00.0/2023-06-21T12:23:00.0,871.032
2023-06-21T12:23:00.0/2023-06-21T12:24:00.0,869.37
2023-06-21T12:24:00.0/2023-06-21T12:25:00.0,867.696
2023-06-21T12:25:00.0/2023-06-21T12:26:00.0,866.01
2023-06-21T12:26:00.0/2023-06-21T12:27:00.0,864.3059999999999
2023-06-21T12:27:00.0/2023-06-21T12:28:00.0,862.59
2023-06-21T12:28:00.0/2023-06-21T12:29:00.0,860.862
2023-06-21T12:29:00.0/2023-06-21T12:30:00.0,859.122
2023-06-21T12:30:00.0/2023-06-21T12:31:00.0,857.364
2023-06-21T12:31:00.0/2023-06-21T12:32:00.0,855.594
2023-06-21T12:32:00.0/2023-06-21T12:33:00.0,853.812
2023-06-21T12:33:00.0/2023-06-21T12:34:00.0,852.0120000000001
2023-06-21T12:34:00.0/2023-06-21T12:35:00.0,850.206
2023-06-21T12:35:00.0/2023-06-21T12:36:00.0,848.382
2023-06-21T12:36:00.0/2023-06-21T12:37:00.0,846.5459999999999
2023-06-21T12:37:00.0/2023-06-21T12:38:00.0,844.692
2023-06-21T12:38:00.0/2023-06-21T12:39:00.0,842.832
2023-06-21T12:39:00.0/2023-06-21T12:40:00.0,840.96
2023-06-21T12:40:00.0/2023-06-21T12:41:00.0,839.0640000000001
2023-06-21T12:41:00.0/2023-06-21T12:42:00.0,837.162
2023-06-21T12:42:00.0/2023-06-21T12:43:00.0,835.248
2023-06-21T12:43:00.0/2023-06-21T12:44:00.0,833.322
2023-06-21T12:44:00.0/2023-06-21T12:45:00.0,831.3779999999999
2023-06-21T12:45:00.0/2023-06-21T12:46:00.0,829.422
2023-06-21T12:46:00.0/2023-06-21T12:47:00.0,827.46
2023-06-21T12:47:00.0/2023-06-21T12:48:00.0,825.4799999999999
2023-06-21T12:48:00.0/2023-06-21T12:49:00.0,823.488
2023-06-21T12:49:00.0/2023-06-21T12:50:00.0,821.478
2023-06-21T12:50:00.0/2023-06-21T12:51:00.0,819.462
2023-06-21T12:51:00.0/2023-06-21T12:52:00.0,817.4340000000001
2023-06-21T12:52:00.0/2023-06-21T12:53:00.0,815.388
2023-06-21T12:53:00.0/2023-06-21T12:54:00.0,813.336
2023-06-21T12:54:00.0/2023-06-21T12:55:00.0,811.2660000000001
2023-06-21T12:55:00.0/2023-06-21T12:56:00.0,809.184
2023-06-21T12:56:00.0/2023-06-21T12:57:00.0,807.0899999999999
2023-06-21T12:57:00.0/2023-06-21T12:58:00.0,804.9839999999999
2023-06-21T12:58:00.0/2023-06-21T12:59:00.0,802.872
2023-06-21T12:59:00.0/2023-06-21T13:00:00.0,800.7420000000001
2023-06-21T13:00:00.0/2023-06-21T13:01:00.0,798.6
2023-06-21T13:01:00.0/2023-06-21T13:02:00.0,796.446
2023-06-21T13:02:00.0/2023-06-21T13:03:00.0,794.28
2023-06-21T13:03:00.0/2023-06-21T13:04:00.0,792.1020000000001
2023-06-21T13:04:00.0/2023-06-21T13:05:00.0,789.912
2023-06-21T13:05:00.0/2023-06-21T13:06:00.0,787.71
2023-06-21T13:06:00.0/2023-06-21T13:07:00.0,785.496
2023-06-21T13:07:00.0/2023-06-21T13:08:00.0,783.2700000000001
2023-06-21T13:08:00.0/2023-06-21T13:09:00.0,781.032
2023-06-21T13:09:00.0/2023-06-21T13:10:00.0,778.7819999999999
2023-06-21T13:10:00.0/2023-06-21T13:11:00.0,776.526
2023-06-21T13:11:00.0/2023-06-21T13:12:00.0,774.252
2023-06-21T13:12:00.0/2023-06-21T13:13:00.0,771.966
2023-06-21T13:13:00.0/2023-06-21T13:14:00.0,769.674
2023-06-21T13:14:00.0/2023-06-21T13:15:00.0,767.37
2023-06-21T13:15:00.0/2023-06-21T13:16:00.0,765.048
2023-06-21T13:16:00.0/2023-06-21T13:17:00.0,762.72
2023-06-21T13:17:00.0/2023-06-21T13:18:00.0,760.38
2023-06-21T13:18:00.0/2023-06-21T13:19:00.0,758.028
2023-06-21T13:19:00.0/2023-06-21T13:20:00.0,755.664
2023-06-21T13:20:00.0/2023-06-21T13:21:00.0,753.294
2023-06-21T13:21:00.0/2023-06-21T13:22:00.0,750.9060000000001
2023-06-21T13:22:00.0/2023-06-21T13:23:00.0,748.512
2023-06-21T13:23:00.0/2023-06-21T13:24:00.0,746.106
2023-06-21T13:24:00.0/2023-06-21T13:25:00.0,743.688
2023-06-21T13:25:00.0/2023-06-21T13:26:00.0,741.258
2023-06-21T13:26:00.0/2023-06-21T13:27:00.0,738.8159999999999
2023-06-21T13:27:00.0/2023-06-21T13:28:00.0,736.368
2023-06-21T13:28:00.0/2023-06-21T13:29:00.0,733.908
2023-06-21T13:29:00.0/2023-06-21T13:30:00.0,731.436
2023-06-21T13:30:00.0/2023-06-21T13:31:00.0,728.958
2023-06-21T13:31:00.0/2023-06-21T13:32:00.0,726.462
2023-06-21T13:32:00.0/2023-06-21T13:33:00.0,723.96
2023-06-21T13:33:00.0/2023-06-21T13:34:00.0,721.452
2023-06-21T13:34:00.0/2023-06-21T13:35:00.0,718.926
2023-06-21T13:35:00.0/2023-06-21T13:36:00.0,716.4
2023-06-21T13:36:00.0/2023-06-21T13:37:00.0,713.856
2023-06-21T13:37:00.0/2023-06-21T13:38:00.0,711.306
2023-06-21T13:38:00.0/2023-06-21T13:39:00.0,708.744
2023-06-21T13:39:00.0/2023-06-21T13:40:00.0,706.176
2023-06-21T13:40:00.0/2023-06-21T13:41:00.0,703.596
2023-06-21T13:41:00.0/2023-06-21T13:42:00.0,701.004
2023-06-21T13:42:00.0/2023-06-21T13:43:00.0,698.4000000000001
2023-06-21T13:43:00.0/2023-06-21T13:44:00.0,695.7900000000001
2023-06-21T13:44:00.0/2023-06-21T13:45:00.0,693.174
2023-06-21T13:45:00.0/2023-06-21T13:46:00.0,690.546
2023-06-21T13:46:00.0/2023-06-21T13:47:00.0,687.906
2023-06-21T13:47:00.0/2023-06-21T13:48:00.0,685.254
2023-06-21T13:48:00.0/2023-06-21T13:49:00.0,682.596
2023-06-21T13:49:00.0/2023-06-21T13:50:00.0,679.932
2023-06-21T13:50:00.0/2023-06-21T13:51:00.0,677.256
2023-06-21T13:51:00.0/2023-06-21T13:52:00.0,674.5680000000001
2023-06-21T13:52:00.0/2023-06-21T13:53:00.0,671.874
2023-06-21T13:53:00.0/2023-06-21T13:54:00.0,669.1740000000001
2023-06-21T13:54:00.0/2023-06-21T13:55:00.0,666.462
2023-06-21T13:55:00.0/2023-06-21T13:56:00.0,663.738
2023-06-21T13:56:00.0/2023-06-21T13:57:00.0,661.008
2023-06-21T13:57:00.0/2023-06-21T13:58:00.0,658.2719999999999
2023-06-21T13:58:00.0/2023-06-21T13:59:00.0,655.524
2023-06-21T13:59:00.0/2023-06-21T14:00:00.0,652.764
2023-06-21T14:00:00.0/2023-06-21T14:01:00.0,649.9979999999999
2023-06-21T14:01:00.0/2023-06-21T14:02:00.0,647.226
2023-06-21T14:02:00.0/2023-06-21T14:03:00.0,644.442
2023-06-21T14:03:00.0/2023-06-21T14:04:00.0,641.652
2023-06-21T14:04:00.0/2023-06-21T14:05:00.0,638.856
2023-06-21T14:05:00.0/2023-06-21T14:06:00.0,636.048
2023-06-21T14:06:00.0/2023-06-21T14:07:00.0,633.234
2023-06-21T14:07:00.0/2023-06-21T14:08:00.0,630.408
2023-06-21T14:08:00.0/2023-06-21T14:09:00.0,627.582
2023-06-21T14:09:00.0/2023-06-21T14:10:00.0,624.744
2023-06-21T14:10:00.0/2023-06-21T14:11:00.0,621.894
2023-06-21T14:11:00.0/2023-06-21T14:12:00.0,619.038
2023-06-21T14:12:00.0/2023-06-21T14:13:00.0,616.176
2023-06-21T14:13:00.0/2023-06-21T14:14:00.0,613.308
2023-06-21T14:14:00.0/2023-06-21T14:15:00.0,610.428
2023-06-21T14:15:00.0/2023-06-21T14:16:00.0,607.542
2023-06-21T14:16:00.0/2023-06-21T14:17:00.0,604.6500000000001
2023-06-21T14:17:00.0/2023-06-21T14:18:00.0,601.752
2023-06-21T14:18:00.0/2023-06-21T14:19:00.0,598.842
2023-06-21T14:19:00.0/2023-06-21T14:20:00.0,595.926
2023-06-21T14:20:00.0/2023-06-21T14:21:00.0,593.01
2023-06-21T14:21:00.0/2023-06-21T14:22:00.0,590.076
2023-06-21T14:22:00.0/2023-06-21T14:23:00.0,587.142
2023-06-21T14:23:00.0/2023-06-21T14:24:00.0,584.202
2023-06-21T14:24:00.0/2023-06-21T14:25:00.0,581.25
2023-06-21T14:25:00.0/2023-06-21T14:26:00.0,578.2919999999999
2023-06-21T14:26:00.0/2023-06-21T14:27:00.0,575.3280000000001
2023-06-21T14:27:00.0/2023-06-21T14:28:00.0,572.364
2023-06-21T14:28:00.0/2023-06-21T14:29:00.0,569.388
2023-06-21T14:29:00.0/2023-06-21T14:30:00.0,566.4
2023-06-21T14:30:00.0/2023-06-21T14:31:00.0,563.412
2023-06-21T14:31:00.0/2023-06-21T14:32:00.0,560.4179999999999
2023-06-21T14:32:00.0/2023-06-21T14:33:00.0,557.418
2023-06-21T14:33:00.0/2023-06-21T14:34:00.0,554.412
2023-06-21T14:34:00.0/2023-06-21T14:35:00.0,551.394
2023-06-21T14:35:00.0/2023-06-21T14:36:00.0,548.376
2023-06-21T14:36:00.0/2023-06-21T14:37:00.0,545.352
2023-06-21T14:37:00.0/2023-06-21T14:38:00.0,542.316
2023-06-21T14:38:00.0/2023-06-21T14:39:00.0,539.28
2023-06-21T14:39:00.0/2023-06-21T14:40:00.0,536.238
2023-06-21T14:40:00.0/2023-06-21T14:41:00.0,533.1899999999999
2023-06-21T14:41:00.0/2023-06-21T14:42:00.0,530.136
2023-06-21T14:42:00.0/2023-06-21T14:43:00.0,527.0759999999999
2023-06-21T14:43:00.0/2023-06-21T14:44:00.0,524.01
2023-06-21T14:44:00.0/2023-06-21T14:45:00.0,520.944
2023-06-21T14:45:00.0/2023-06-21T14:46:00.0,517.866
2023-06-21T14:46:00.0/2023-06-21T14:47:00.0,514.788
2023-06-21T14:47:00.0/2023-06-21T14:48:00.0,511.70399999999995
2023-06-21T14:48:00.0/2023-06-21T14:49:00.0,508.60800000000006
2023-06-21T14:49:00.0/2023-06-21T14:50:00.0,505.51800000000003
2023-06-21T14:50:00.0/2023-06-21T14:51:00.0,502.416
2023-06-21T14:51:00.0/2023-06-21T14:52:00.0,499.31399999999996
2023-06-21T14:52:00.0/2023-06-21T14:53:00.0,496.2
2023-06-21T14:53:00.0/2023-06-21T14:54:00.0,493.086
2023-06-21T14:54:00.0/2023-06-21T14:55:00.0,489.972
2023-06-21T14:55:00.0/2023-06-21T14:56:00.0,486.846
2023-06-21T14:56:00.0/2023-06-21T14:57:00.0,483.71999999999997
2023-06-21T14:57:00.0/2023-06-21T14:58:00.0,480.588
2023-06-21T14:58:00.0/2023-06-21T14:59:00.0,477.456
2023-06-21T14:59:00.0/2023-06-21T15:00:00.0,474.312
2023-06-21T15:00:00.0/2023-06-21T15:01:00.0,471.10200000000003
2023-06-21T15:01:00.0/2023-06-21T15:02:00.0,467.814
2023-06-21T15:02:00.0/2023-06-21T15:03:00.0,464.52
2023-06-21T15:03:00.0/2023-06-21T15:04:00.0,461.22
2023-06-21T15:04:00.0/2023-06-21T15:05:00.0,457.91999999999996
2023-06-21T15:05:00.0/2023-06-21T15:06:00.0,454.62
2023-06-21T15:06:00.0/2023-06-21T15:07:00.0,451.31399999999996
2023-06-21T15:07:00.0/2023-06-21T15:08:00.0,448.002
2023-06-21T15:08:00.0/2023-06-21T15:09:00.0,444.69
2023-06-21T15:09:00.0/2023-06-21T15:10:00.0,441.372
2023-06-21T15:10:00.0/2023-06-21T15:11:00.0,438.05400000000003
2023-06-21T15:11:00.0/2023-06-21T15:12:00.0,434.736
2023-06-21T15:12:00.0/2023-06-21T15:13:00.0,431.412
2023-06-21T15:13:00.0/2023-06-21T15:14:00.0,428.082
2023-06-21T15:14:00.0/2023-06-21T15:15:00.0,424.752
2023-06-21T15:15:00.0/2023-06-21T15:16:00.0,421.42199999999997
2023-06-21T15:16:00.0/2023-06-21T15:17:00.0,418.086
2023-06-21T15:17:00.0/2023-06-21T15:18:00.0,414.75
2023-06-21T15:18:00.0/2023-06-21T15:19:00.0,411.41400000000004
2023-06-21T15:19:00.0/2023-06-21T15:20:00.0,408.072
2023-06-21T15:20:00.0/2023-06-21T15:21:00.0,404.73
2023-06-21T15:21:00.0/2023-06-21T15:22:00.0,401.382
2023-06-21T15:22:00.0/2023-06-21T15:23:00.0,398.04
2023-06-21T15:23:00.0/2023-06-21T15:24:00.0,394.692
2023-06-21T15:24:00.0/2023-06-21T15:25:00.0,391.344
2023-06-21T15:25:00.0/2023-06-21T15:26:00.0,387.99
2023-06-21T15:26:00.0/2023-06-21T15:27:00.0,384.642
2023-06-21T15:27:00.0/2023-06-21T15:28:00.0,381.288
2023-06-21T15:28:00.0/2023-06-21T15:29:00.0,377.93399999999997
2023-06-21T15:29:00.0/2023-06-21T15:30:00.0,374.58000000000004
2023-06-21T15:30:00.0/2023-06-21T15:31:00.0,371.226
2023-06-21T15:31:00.0/2023-06-21T15:32:00.0,367.866
2023-06-21T15:32:00.0/2023-06-21T15:33:00.0,364.512
2023-06-21T15:33:00.0/2023-06-21T15:34:00.0,361.158
2023-06-21T15:34:00.0/2023-06-21T15:35:00.0,357.798
2023-06-21T15:35:00.0/2023-06-21T15:36:00.0,354.438
2023-06-21T15:36:00.0/2023-06-21T15:37:00.0,351.084
2023-06-21T15:37:00.0/2023-06-21T15:38:00.0,347.724
2023-06-21T15:38:00.0/2023-06-21T15:39:00.0,344.37
2023-06-21T15:39:00.0/2023-06-21T15:40:00.0,341.01000000000005
2023-06-21T15:40:00.0/2023-06-21T15:41:00.0,337.656
2023-06-21T15:41:00.0/2023-06-21T15:42:00.0,334.302
2023-06-21T15:42:00.0/2023-06-21T15:43:00.0,330.948
2023-06-21T15:43:00.0/2023-06-21T15:44:00.0,327.594
2023-06-21T15:44:00.0/2023-06-21T15:45:00.0,324.24
2023-06-21T15:45:00.0/2023-06-21T15:46:00.0,320.88599999999997
2023-06-21T15:46:00.0/2023-06-21T15:47:00.0,317.538
2023-06-21T15:47:00.0/2023-06-21T15:48:00.0,314.18399999999997
2023-06-21T15:48:00.0/2023-06-21T15:49:00.0,310.836
2023-06-21T15:49:00.0/2023-06-21T15:50:00.0,307.494
2023-06-21T15:50:00.0/2023-06-21T15:51:00.0,304.14599999999996
2023-06-21T15:51:00.0/2023-06-21T15:52:00.0,300.804
2023-06-21T15:52:00.0/2023-06-21T15:53:00.0,297.462
2023-06-21T15:53:00.0/2023-06-21T15:54:00.0,294.126
2023-06-21T15:54:00.0/2023-06-21T15:55:00.0,290.78999999999996
2023-06-21T15:55:00.0/2023-06-21T15:56:00.0,287.454
2023-06-21T15:56:00.0/2023-06-21T15:57:00.0,284.124
2023-06-21T15:57:00.0/2023-06-21T15:58:00.0,280.79999999999995
2023-06-21T15:58:00.0/2023-06-21T15:59:00.0,277.47
2023-06-21T15:59:00.0/2023-06-21T16:00:00.0,274.15200000000004
2023-06-21T16:00:00.0/2023-06-21T16:01:00.0,270.83399999999995
2023-06-21T16:01:00.0/2023-06-21T16:02:00.0,267.51599999999996
2023-06-21T16:02:00.0/2023-06-21T16:03:00.0,264.204
2023-06-21T16:03:00.0/2023-06-21T16:04:00.0,260.898
2023-06-21T16:04:00.0/2023-06-21T16:05:00.0,257.598
2023-06-21T16:05:00.0/2023-06-21T16:06:00.0,254.29799999999997
2023-06-21T16:06:00.0/2023-06-21T16:07:00.0,250.998
2023-06-21T16:07:00.0/2023-06-21T16:08:00.0,247.70999999999998
2023-06-21T16:08:00.0/2023-06-21T16:09:00.0,244.42199999999997
2023-06-21T16:09:00.0/2023-06-21T16:10:00.0,241.14000000000001
2023-06-21T16:10:00.0/2023-06-21T16:11:00.0,237.864
2023-06-21T16:11:00.0/2023-06-21T16:12:00.0,234.594
2023-06-21T16:12:00.0/2023-06-21T16:13:00.0,231.33
2023-06-21T16:13:00.0/2023-06-21T16:14:00.0,228.072
2023-06-21T16:14:00.0/2023-06-21T16:15:00.0,224.81400000000002
2023-06-21T16:15:00.0/2023-06-21T16:16:00.0,221.568
2023-06-21T16:16:00.0/2023-06-21T16:17:00.0,218.322
2023-06-21T16:17:00.0/2023-06-21T16:18:00.0,215.088
2023-06-21T16:18:00.0/2023-06-21T16:19:00.0,211.86
2023-06-21T16:19:00.0/2023-06-21T16:20:00.0,208.638
2023-06-21T16:20:00.0/2023-06-21T16:21:00.0,205.42200000000003
2023-06-21T16:21:00.0/2023-06-21T16:22:00.0,202.21200000000002
2023-06-21T16:22:00.0/2023-06-21T16:23:00.0,199.014
2023-06-21T16:23:00.0/2023-06-21T16:24:00.0,195.822
2023-06-21T16:24:00.0/2023-06-21T16:25:00.0,192.636
2023-06-21T16:25:00.0/2023-06-21T16:26:00.0,189.456
2023-06-21T16:26:00.0/2023-06-21T16:27:00.0,186.288
2023-06-21T16:27:00.0/2023-06-21T16:28:00.0,183.132
2023-06-21T16:28:00.0/2023-06-21T16:29:00.0,179.982
2023-06-21T16:29:00.0/2023-06-21T16:30:00.0,176.838
2023-06-21T16:30:00.0/2023-06-21T16:31:00.0,173.706
2023-06-21T16:31:00.0/2023-06-21T16:32:00.0,170.586
2023-06-21T16:32:00.0/2023-06-21T16:33:00.0,167.47199999999998
2023-06-21T16:33:00.0/2023-06-21T16:34:00.0,164.37
2023-06-21T16:34:00.0/2023-06-21T16:35:00.0,161.28
2023-06-21T16:35:00.0/2023-06-21T16:36:00.0,158.196
2023-06-21T16:36:00.0/2023-06-21T16:37:00.0,155.13
2023-06-21T16:37:00.0/2023-06-21T16:38:00.0,152.07
2023-06-21T16:38:00.0/2023-06-21T16:39:00.0,149.022
2023-06-21T16:39:00.0/2023-06-21T16:40:00.0,145.992
2023-06-21T16:40:00.0/2023-06-21T16:41:00.0,142.968
2023-06-21T16:41:00.0/2023-06-21T16:42:00.0,139.962
2023-06-21T16:42:00.0/2023-06-21T16:43:00.0,136.968
2023-06-21T16:43:00.0/2023-06-21T16:44:00.0,133.986
2023-06-21T16:44:00.0/2023-06-21T16:45:00.0,131.01600000000002
2023-06-21T16:45:00.0/2023-06-21T16:46:00.0,128.064
2023-06-21T16:46:00.0/2023-06-21T16:47:00.0,125.124
2023-06-21T16:47:00.0/2023-06-21T16:48:00.0,122.20200000000001
2023-06-21T16:48:00.0/2023-06-21T16:49:00.0,119.292
2023-06-21T16:49:00.0/2023-06-21T16:50:00.0,116.39999999999999
2023-06-21T16:50:00.0/2023-06-21T16:51:00.0,113.526
2023-06-21T16:51:00.0/2023-06-21T16:52:00.0,110.664
2023-06-21T16:52:00.0/2023-06-21T16:53:00.0,107.826
2023-06-21T16:53:00.0/2023-06-21T16:54:00.0,105.0
2023-06-21T16:54:00.0/2023-06-21T16:55:00.0,102.19200000000001
2023-06-21T16:55:00.0/2023-06-21T16:56:00.0,99.408
2023-06-21T16:56:00.0/2023-06-21T16:57:00.0,96.636
2023-06-21T16:57:00.0/2023-06-21T16:58:00.0,93.888
2023-06-21T16:58:00.0/2023-06-21T16:59:00.0,91.158
2023-06-21T16:59:00.0/2023-06-21T17:00:00.0,88.452
2023-06-21T17:00:00.0/2023-06-21T17:01:00.0,85.764
2023-06-21T17:01:00.0/2023-06-21T17:02:00.0,83.1
2023-06-21T17:02:00.0/2023-06-21T17:03:00.0,80.46
2023-06-21T17:03:00.0/2023-06-21T17:04:00.0,77.84400000000001
2023-06-21T17:04:00.0/2023-06-21T17:05:00.0,75.246
2023-06-21T17:05:00.0/2023-06-21T17:06:00.0,72.678
2023-06-21T17:06:00.0/2023-06-21T17:07:00.0,70.134
2023-06-21T17:07:00.0/2023-06-21T17:08:00.0,67.614
2023-06-21T17:08:00.0/2023-06-21T17:09:00.0,65.118
2023-06-21T17:09:00.0/2023-06-21T17:10:00.0,62.652
2023-06-21T17:10:00.0/2023-06-21T17:11:00.0,60.216
2023-06-21T17:11:00.0/2023-06-21T17:12:00.0,57.81
2023-06-21T17:12:00.0/2023-06-21T17:13:00.0,55.428
2023-06-21T17:13:00.0/2023-06-21T17:14:00.0,53.076
2023-06-21T17:14:00.0/2023-06-21T17:15:00.0,50.76
2023-06-21T17:15:00.0/2023-06-21T17:16:00.0,48.474
2023-06-21T17:16:00.0/2023-06-21T17:17:00.0,46.224
2023-06-21T17:17:00.0/2023-06-21T17:18:00.0,44.004000000000005
2023-06-21T17:18:00.0/2023-06-21T17:19:00.0,41.82
2023-06-21T17:19:00.0/2023-06-21T17:20:00.0,39.672
2023-06-21T17:20:00.0/2023-06-21T17:21:00.0,37.56
2023-06-21T17:21:00.0/2023-06-21T17:22:00.0,35.484
2023-06-21T17:22:00.0/2023-06-21T17:23:00.0,33.45
2023-06-21T17:23:00.0/2023-06-21T17:24:00.0,31.451999999999998
2023-06-21T17:24:00.0/2023-06-21T17:25:00.0,29.496
2023-06-21T17:25:00.0/2023-06-21T17:26:00.0,27.588
2023-06-21T17:26:00.0/2023-06-21T17:27:00.0,25.715999999999998
2023-06-21T17:27:00.0/2023-06-21T17:28:00.0,23.892
2023-06-21T17:28:00.0/2023-06-21T17:29:00.0,22.116
2023-06-21T17:29:00.0/2023-06-21T17:30:00.0,20.387999999999998
2023-06-21T17:30:00.0/2023-06-21T17:31:00.0,18.701999999999998
2023-06-21T17:31:00.0/2023-06-21T17:32:00.0,17.07
2023-06-21T17:32:00.0/2023-06-21T17:33:00.0,15.491999999999999
